"2014-01-25","10989697.396614075"
"2014-02-25","4479545.129272461"
"2014-03-25","10666580.351844788"
"2014-04-25","8710611.153835297"
"2014-05-25","9152409.364746094"
"2014-06-25","7858948.959106445"
"2014-07-25","15518914.25126648"
"2014-08-25","11526420.82837677"
"2014-09-25","6842529.746192932"
"2014-10-25","9938052.020874023"
"2014-11-25","6006316.889404297"
"2014-12-25","16962308.888328552"
"2016-01-25","5517533.050830841"
"2016-02-25","8015174.534423828"
"2016-03-25","8820890.298828125"
"2016-04-25","7449411.527954102"
"2016-05-25","7094937.211090088"
"2016-06-25","12583069.982265472"
"2016-07-25","16258584.129196167"
"2016-08-25","7189102.319702148"
"2016-09-25","9495875.878295898"
"2016-11-25","9483474.887992859"
"2016-12-25","21045807.753753662"
"2017-01-25","6166073.734741211"
"2017-02-25","8646168.246582031"
"2017-03-25","7998928.004208565"
"2017-04-25","7623129.791259766"
"2017-05-25","9075268.299102783"
"2017-06-25","23304096.37277794"
"2017-07-25","12560156.355133057"
"2017-08-25","7358603.971054077"
"2017-09-25","6806245.242889404"
"2017-10-25","23453456.880519867"
"2017-11-25","7096591.00402832"
"2017-12-25","26327676.64605713"
"2018-01-25","7916687.360595703"
"2018-02-25","7759881.4501953125"
"2018-03-25","5595766.560791016"
"2018-04-25","12263895.729101181"
"2018-05-25","8207845.976524353"
"2018-06-25","21756965.617492676"
"2018-07-25","6716833.125419617"
"2018-08-25","6005924.650726318"
"2018-09-25","6150515.866508484"
"2018-10-25","7632603.744232178"
"2018-11-25","7268827.700763702"
"2018-12-25","22264136.679534912"
